14	49	71	78	57	31	97
32	45	91	14	66	77	62
21	27	56	44	27	77	30
98	67	70	30	69	48	98
18	45	71	66	17	40	99
30	32	65	45	90	92	88
91	100	22	75	94	81	44
63	60	90	44	81	94	19
80	86	69	54	32	61	10
43	82	31	98	17	69	56
67	64	36	19	42	50	79
64	32	78	59	25	34	12
31	89	70	63	61	57	96
97	80	51	83	58	44	45
10	67	67	54	47	22	43
82	56	16	68	54	21	74
100	43	82	73	24	66	60
22	46	99	27	16	66	31
96	55	64	11	29	78	74
19	54	55	74	22	82	30
28	70	22	97	36	72	31
97	11	72	66	17	95	12
12	83	46	14	30	65	31
30	90	79	22	32	70	53
56	20	94	14	58	25	51
86	82	92	96	47	16	73
45	91	92	24	18	61	26
33	25	91	27	81	17	91
39	30	67	12	96	14	73
42	64	47	67	23	25	65
57	33	27	60	40	69	22
11	88	67	55	11	51	26
34	36	60	38	23	90	37
30	30	90	83	74	42	44
88	91	13	88	16	84	16
83	50	33	89	48	21	65
89	96	39	56	44	69	33
76	94	97	30	91	98	33
98	52	82	61	43	40	41
66	34	75	33	82	92	60
33	54	62	42	21	63	52
56	19	90	96	66	97	34
82	85	56	13	24	16	48
66	71	100	56	41	65	55
46	79	83	54	100	46	36
67	74	60	28	20	78	58
80	70	45	87	86	53	93
72	32	88	82	80	78	69
96	43	35	45	64	22	56
98	95	29	56	71	41	39
87	14	34	44	54	90	78
99	65	18	50	93	12	23
11	28	36	23	30	80	78
74	65	37	12	69	15	12
55	48	93	48	47	56	80
43	53	65	71	16	44	67
77	17	98	14	29	83	29
39	64	12	51	66	95	69
86	84	21	43	43	57	92
41	42	44	63	98	94	34
47	54	25	19	38	12	73
36	42	66	41	92	64	13
32	47	18	95	28	60	29
26	78	20	56	34	93	29
55	83	20	64	53	83	37
33	25	73	16	31	24	68
92	62	62	46	54	12	66
21	95	100	92	79	92	62
32	62	48	66	57	51	82
50	55	93	51	15	93	59
21	39	62	57	63	56	27
75	22	96	11	71	48	21
19	39	23	50	87	81	31
95	100	33	62	44	60	56
94	57	33	46	99	77	88
60	97	33	45	21	58	71
72	22	30	62	67	71	84
12	49	27	97	18	21	87
63	62	57	41	51	97	66
61	28	62	75	49	58	89
69	27	44	86	33	22	19
69	24	29	58	83	97	11
45	76	31	15	10	56	91
26	20	18	86	93	27	51
89	51	20	72	80	100	77
62	11	77	77	45	87	36
33	33	49	16	81	90	66
60	47	14	41	79	61	29
84	63	58	11	41	96	15
80	88	51	41	57	32	12
48	26	24	29	99	57	33
22	36	76	74	81	63	14
13	34	93	78	41	53	48
44	90	82	46	82	64	69
13	52	33	85	11	53	47
61	81	97	20	63	19	86
78	82	31	33	96	70	14
83	38	19	33	44	26	59
75	77	39	78	30	25	96
75	95	16	42	69	45	20
42	90	61	23	84	73	57
15	52	57	98	31	45	76
96	71	74	100	55	46	60
18	99	45	79	64	81	56
27	61	34	33	79	31	73
47	100	92	71	93	96	78
31	31	65	23	77	34	40
42	50	69	49	31	71	91
93	66	80	90	91	94	33
51	30	98	55	16	99	73
54	14	20	92	32	15	97
61	30	89	33	43	10	38
77	37	19	96	95	84	84
65	41	50	95	58	94	94
92	21	94	69	31	32	51
93	70	83	59	91	37	84
25	18	59	15	87	10	91
19	69	95	74	54	77	73
69	82	72	69	45	76	73
67	61	71	10	86	21	84
85	34	46	27	63	94	44
20	99	94	20	34	20	27
68	38	49	63	68	99	51
68	11	47	31	70	82	19
19	17	86	55	45	87	29
48	74	14	83	56	65	17
89	76	40	41	87	21	79
55	50	29	19	37	31	99
60	86	44	27	83	60	20
59	84	32	47	76	35	77
19	79	36	69	65	87	28
93	37	32	96	67	58	50
30	48	62	78	69	89	42
68	44	10	49	22	61	42
37	48	37	91	93	48	66
73	81	65	98	69	38	52
88	35	28	14	29	16	82
86	11	59	26	17	33	66
96	92	52	71	92	39	34
65	11	75	19	36	29	39
40	95	85	70	38	12	58
33	62	52	99	22	52	92
15	33	64	27	11	23	96
45	66	43	28	68	20	27
48	89	92	92	80	31	66
41	99	37	72	63	53	25
32	55	91	82	29	51	63
45	59	86	33	68	16	19
27	71	74	21	22	24	27
27	71	97	36	94	88	69
33	92	58	59	57	100	76
33	14	82	60	57	49	14
96	41	43	19	86	82	73
92	51	10	32	49	53	57
44	69	54	34	23	57	59
49	22	23	95	96	28	100
30	81	76	67	71	14	52
15	71	44	21	55	89	79
58	63	11	13	70	57	20
95	62	40	63	95	54	75
97	63	47	31	63	42	43
37	46	51	79	100	54	43
97	59	15	63	85	99	73
64	57	64	37	57	53	70
37	79	85	27	34	86	39
26	99	14	63	71	23	48
75	37	61	83	43	15	28
27	67	22	99	69	69	77
54	24	53	16	76	56	82
76	28	58	83	89	31	68
19	70	73	50	63	25	99
53	74	61	61	96	14	10
49	70	84	98	32	14	22
26	61	58	10	78	89	48
20	40	45	49	56	42	63
61	20	27	40	33	60	75
100	14	86	60	44	36	40
91	43	60	48	47	13	99
56	69	59	35	50	90	100
12	67	15	54	61	35	46
29	38	54	42	24	63	87
67	27	98	82	93	43	69
10	69	55	73	41	75	11
12	58	34	90	91	65	72
49	83	63	66	23	47	94
77	53	98	66	52	68	84
72	18	77	86	48	37	52
38	15	11	94	22	55	68
92	93	32	71	54	30	60
10	23	77	40	64	85	17
86	74	35	21	61	63	75
29	11	24	73	94	47	70
73	21	71	52	15	86	30
69	22	63	88	70	67	24
93	99	40	75	12	72	68
40	71	29	63	50	77	59
56	27	95	44	40	29	14
74	12	43	78	36	73	94
98	34	86	19	77	54	65
23	53	71	18	55	63	77
72	57	83	17	24	78	31
55	16	59	81	41	11	72
18	36	35	62	96	40	44
48	22	66	82	58	60	71
22	54	20	71	86	87	13
41	54	55	26	87	27	19
75	41	41	18	45	99	74
81	77	50	98	62	12	18
50	56	10	19	93	15	59
18	60	52	43	23	80	70
84	74	88	70	92	13	84
78	34	11	78	28	96	56
58	48	80	20	75	54	76
29	61	44	44	52	56	14
69	39	85	41	37	94	14
54	57	83	61	95	75	61
26	37	83	62	72	90	51
36	47	85	82	85	86	25
20	57	39	57	74	16	79
42	24	51	69	88	12	45
62	70	85	83	69	36	19
26	84	22	57	93	18	36
30	65	73	98	68	47	54
80	100	61	65	88	57	18
52	87	13	29	21	20	62
79	24	47	40	93	93	90
83	96	70	45	97	92	47
23	63	38	60	48	54	83
75	41	13	52	95	41	86
79	47	41	32	37	54	50
93	33	28	59	92	51	70
46	44	42	42	78	68	95
55	43	65	59	71	87	44
40	26	55	46	33	90	30
39	70	83	53	15	100	93
68	70	65	18	84	15	96
60	13	79	85	49	86	59
85	24	82	47	50	40	54
30	38	58	38	84	37	48
85	100	75	91	63	16	11
25	20	25	81	85	67	42
12	33	49	39	19	34	83
13	87	91	94	79	68	29
72	82	91	36	83	76	69
93	84	48	51	69	88	10
53	51	46	24	86	79	46
94	53	10	20	35	53	16
14	84	55	67	60	12	63
11	64	71	94	77	88	70
61	36	99	24	85	54	35
98	92	43	98	91	86	87
78	37	80	71	30	65	12
20	59	29	57	76	85	91
42	94	63	11	69	99	77
38	68	61	47	79	86	96
31	61	51	51	31	19	70
22	28	32	63	35	76	20
84	98	88	69	21	59	51
48	51	66	10	40	94	77
23	59	47	22	50	68	35
33	67	23	60	68	66	100
63	55	10	90	99	15	15
29	50	48	63	86	21	14
15	22	39	95	54	21	38
100	21	58	75	94	54	17
83	46	32	91	67	36	32
19	43	97	71	44	22	15
14	84	37	55	41	52	38
97	30	43	35	92	65	64
85	12	67	81	49	92	94
32	45	84	72	46	49	29
73	40	51	36	75	73	70
11	94	52	47	14	47	53
100	42	18	84	79	81	14
21	97	51	18	52	15	82
92	93	72	56	10	25	97
20	44	51	78	59	72	85
26	33	71	99	14	70	65
45	50	34	76	81	83	89
88	21	51	22	43	51	31
50	76	68	93	51	58	80
26	93	53	99	47	35	37
79	30	42	53	57	88	83
51	30	87	13	98	32	69
56	97	87	99	12	20	40
79	32	84	97	79	43	16
33	70	14	37	32	91	53
80	79	17	22	18	73	29
37	60	32	67	22	36	51
75	14	75	30	94	22	40
33	40	73	73	42	54	22
54	41	92	10	83	94	21
10	72	43	16	45	98	90
26	54	37	26	43	69	84
100	52	36	86	95	74	32
71	69	52	64	60	99	69
18	83	18	10	63	70	72
63	14	89	29	57	31	20
69	12	93	70	47	36	53
73	89	52	31	35	33	33
83	46	48	13	35	84	77
49	97	18	81	75	93	62
42	48	82	12	52	51	70
32	52	14	23	96	91	24
31	34	37	89	20	42	42
48	11	15	42	98	34	84
71	24	74	10	26	83	34
45	22	40	30	89	61	51
50	31	44	43	81	42	100
30	45	86	54	91	94	54
16	60	61	58	25	92	53
81	93	48	71	12	78	42
68	83	75	98	83	99	97
94	60	75	95	58	32	88
23	80	57	97	40	30	40
54	70	19	47	93	20	67
32	19	11	30	69	89	68
30	24	41	10	16	33	88
100	29	93	56	71	85	74
79	34	41	16	47	11	99
17	54	48	73	51	24	19
26	11	18	86	99	35	52
95	79	19	25	90	33	81
96	17	27	98	91	58	48
62	98	30	98	56	90	12
10	18	29	51	66	51	72
65	83	54	62	98	50	27
19	15	79	30	44	47	81
25	53	75	29	74	85	15
97	24	82	92	31	57	54
34	81	66	75	47	23	35
33	91	52	73	65	84	94
81	90	58	20	81	33	17
72	48	56	30	23	76	85
15	11	100	52	62	14	93
26	34	33	38	100	47	25
51	90	48	88	99	33	20
42	36	14	76	70	63	94
32	18	84	93	98	71	33
95	56	23	92	70	30	93
83	14	78	71	39	80	21
35	65	49	92	92	78	46
92	54	100	84	43	80	94
99	57	45	16	78	88	49
27	30	93	42	70	49	36
44	64	57	89	32	48	31
54	70	68	82	60	20	94
95	52	65	85	58	29	41
20	46	40	90	72	32	77
64	31	71	10	92	99	58
79	46	50	56	16	74	39
81	77	53	54	17	95	14
33	33	48	77	53	89	28
58	32	14	96	99	42	21
63	26	79	53	22	39	89
82	69	14	63	81	84	42
46	34	91	74	15	29	62
95	69	49	12	78	46	80
94	43	77	60	93	26	60
69	49	98	32	99	100	84
93	77	82	11	50	21	14
96	52	85	87	51	29	37
73	97	26	57	34	40	96
37	60	30	29	39	84	27
30	36	83	96	45	36	43
58	53	52	69	96	92	60
38	85	62	97	57	77	77
92	48	12	15	78	44	76
52	78	12	98	43	39	33
70	65	88	77	63	87	39
88	28	33	46	70	91	92
39	53	18	65	16	50	75
61	62	42	17	57	90	10
43	18	85	24	85	89	63
67	95	10	38	61	56	79
28	54	80	49	33	35	97
35	98	30	11	24	85	53
17	97	100	100	58	38	11
87	69	18	68	77	65	46
55	26	71	41	47	16	51
53	45	16	46	26	46	74
48	55	77	27	33	54	45
97	47	46	54	44	83	81
66	24	69	30	41	99	50
52	84	89	55	68	88	35
18	25	33	52	19	61	42
95	42	91	79	26	94	61
59	29	72	57	81	52	51
42	39	48	47	47	94	93
56	17	49	44	80	70	86
100	23	51	44	27	87	46
29	83	19	48	95	35	99
73	28	72	64	58	20	10
53	40	88	64	66	10	82
71	66	26	61	99	30	74
56	32	29	97	38	17	31
28	79	68	81	41	49	97
94	20	57	15	13	73	66
41	28	89	59	83	46	69
31	78	91	96	19	77	62
40	47	23	58	10	25	38
65	32	21	59	38	49	62
77	97	18	97	68	81	81
62	97	36	61	54	92	93
14	11	41	99	65	15	88
56	79	66	36	90	27	27
62	46	100	52	73	75	11
13	67	17	39	67	25	77
98	88	68	31	33	54	29
86	74	16	51	64	98	85
15	18	29	53	76	72	45
80	12	58	42	69	57	68
52	60	20	71	16	12	17
48	81	27	78	57	27	62
87	76	62	29	41	14	40
10	66	54	19	66	20	62
58	45	24	15	48	90	37
84	43	55	58	86	53	44
99	75	42	13	94	32	34
49	92	44	14	74	48	12
45	44	13	81	69	10	49
55	78	66	74	45	27	48
42	11	66	87	19	96	56
83	22	83	64	11	92	69
86	27	41	49	87	29	47
65	51	65	21	82	92	23
39	57	33	18	80	42	76
15	94	14	67	57	56	88
75	75	47	91	37	56	69
93	30	39	99	34	17	58
97	88	54	99	65	24	51
89	18	89	72	41	70	39
10	71	18	80	47	99	55
95	75	13	38	58	38	35
18	89	74	32	21	37	95
17	81	62	68	30	78	82
92	53	94	46	88	46	81
90	60	53	13	87	99	25
47	92	43	27	24	64	79
29	26	41	45	36	31	27
69	83	98	19	70	15	70
98	99	72	37	44	11	45
53	56	90	34	84	77	31
30	48	32	94	87	40	49
90	84	83	97	19	44	43
26	84	96	12	49	88	89
95	73	57	58	85	70	39
67	19	81	68	48	55	94
53	93	44	22	72	52	44
87	11	17	34	53	74	86
31	71	58	76	24	41	13
83	15	74	48	26	71	75
21	23	50	85	33	83	18
23	92	72	87	21	74	50
69	25	11	20	51	71	41
87	76	34	92	98	81	79
92	18	28	67	71	98	17
64	95	21	31	51	100	85
76	26	11	91	90	31	100
76	94	97	46	24	79	70
77	59	88	70	63	43	23
80	81	31	37	64	23	21
27	68	93	52	82	62	13
51	31	17	40	73	80	78
36	56	27	44	26	75	43
50	75	16	67	91	42	23
27	86	12	80	92	57	58
58	76	62	17	81	54	12
91	95	83	27	84	41	17
33	43	73	92	40	98	65
26	18	82	68	100	86	96
39	70	16	88	25	55	84
75	78	46	53	57	94	64
73	96	94	36	28	32	15
74	54	90	79	64	85	100
17	36	79	39	16	92	60
65	46	16	16	25	22	55
94	93	24	61	35	21	55
65	95	98	76	31	97	80
94	55	67	72	61	36	20
75	53	16	52	84	67	62
66	79	89	10	50	25	76
54	42	81	39	47	98	17
24	44	36	59	27	98	80
43	51	80	31	51	78	46
44	72	72	75	37	16	10
67	16	21	84	71	100	21
52	65	27	22	48	88	46
98	86	39	99	47	98	47
53	82	78	25	48	87	91
75	44	54	88	89	88	35
75	23	18	45	97	59	62
72	59	65	68	39	31	75
97	21	20	45	41	48	49
91	78	87	49	96	39	75
52	27	53	74	14	60	48
45	26	94	18	47	24	31
84	33	75	98	46	71	75
93	96	90	49	52	25	20
21	37	39	50	47	58	88
17	17	78	34	13	39	44
92	88	46	77	35	73	24
82	55	61	16	65	43	25
97	41	39	28	57	75	59
97	81	21	10	91	63	97
89	56	45	20	96	56	28
88	61	54	40	17	100	62
43	34	41	42	58	28	34
74	39	44	49	22	52	28
57	13	59	76	76	85	49
29	45	80	48	35	21	95
41	98	98	90	91	77	99
69	67	44	97	35	96	42
16	79	27	44	39	74	16
72	88	87	90	54	20	34
97	52	13	64	92	67	74
12	95	52	36	81	25	20
10	89	22	15	62	24	74
25	12	80	73	28	28	79
21	16	53	74	49	71	18
78	44	99	24	12	45	89
74	11	10	84	88	47	37
58	42	26	75	60	26	60
22	82	16	35	73	29	61
83	27	55	18	27	10	57
99	14	63	66	94	74	64
43	32	25	94	19	77	88
62	53	96	36	64	33	31
69	42	25	84	53	56	49
17	24	65	71	39	95	27
77	46	96	12	50	94	88
68	15	21	76	22	53	71
47	53	73	15	86	64	82
35	68	30	71	40	43	46
13	45	69	64	78	30	56
23	30	65	23	30	74	99
76	66	25	86	35	22	85
27	57	50	97	80	69	57
15	61	31	56	13	32	12
84	67	50	70	20	83	74
35	44	95	10	11	21	44
33	28	38	68	100	83	62
59	64	42	16	23	25	94
45	61	20	81	20	80	98
91	55	58	66	48	60	62
33	87	85	68	54	19	78
37	17	10	82	35	78	65
77	18	15	18	58	90	37
95	47	87	29	99	71	47
62	97	54	11	42	82	78
15	29	47	78	68	87	26
76	100	37	70	77	70	53
15	17	61	97	96	43	55
50	11	57	23	52	26	17
68	68	14	77	43	69	50
12	86	76	81	18	83	21
77	51	17	15	57	74	19
22	21	72	31	51	37	38
75	75	48	25	91	33	14
40	27	81	44	93	16	33
35	29	70	94	14	76	92
13	21	28	15	47	40	68
45	52	85	45	69	88	45
62	52	34	86	96	79	99
65	57	91	20	17	88	45
49	88	45	95	62	80	93
90	55	33	33	79	82	94
34	93	12	81	47	74	97
11	20	66	51	17	91	51
26	50	22	83	87	34	85
37	70	86	80	74	80	78
42	86	49	62	44	50	59
32	83	11	38	13	62	52
47	32	15	79	29	85	47
26	27	67	26	23	50	71
52	67	80	39	36	27	66
36	46	28	55	28	46	41
33	84	34	31	81	33	15
95	12	81	30	53	24	69
54	45	85	78	33	47	98
54	40	67	74	72	25	92
22	43	20	13	90	48	88
26	48	15	83	48	25	42
100	68	73	44	89	32	60
53	65	95	53	79	15	24
78	94	89	23	79	60	20
81	85	92	22	31	80	12
59	97	63	80	72	45	35
88	74	38	41	52	31	83
68	21	71	57	72	76	82
79	35	55	27	70	37	44
39	24	55	35	77	73	67
25	90	23	13	58	53	27
34	23	37	17	70	96	16
20	84	39	100	28	13	31
12	72	100	61	53	43	34
48	38	28	23	99	64	31
37	94	83	36	11	30	68
48	59	37	82	28	32	38
20	90	29	71	25	35	73
27	87	13	49	58	16	44
89	61	71	10	25	43	71
27	34	17	56	91	24	16
44	93	59	71	96	96	91
60	61	22	71	19	67	39
81	78	27	25	66	88	23
19	31	32	35	82	42	12
81	30	72	82	52	97	36
55	56	57	67	18	18	54
51	20	44	24	33	26	39
75	56	74	68	17	52	18
49	65	10	65	26	56	49
18	83	19	11	56	62	29
54	76	33	81	43	74	49
76	74	54	32	87	92	57
69	88	31	87	48	88	97
72	36	15	50	55	48	37
40	38	41	35	38	45	22
64	26	12	100	25	49	46
21	50	37	30	71	91	53
44	66	98	35	42	42	50
81	85	44	99	96	52	73
13	19	38	24	86	90	79
46	89	78	15	73	71	49
89	87	53	22	38	41	53
77	24	69	31	90	83	97
56	19	22	27	67	70	70
26	78	82	78	41	32	26
56	12	56	72	58	78	71
32	67	12	31	80	61	91
82	29	93	45	45	29	41
20	70	97	33	23	41	45
50	56	89	42	85	70	51
22	38	81	98	29	61	12
85	49	78	50	58	93	53
72	42	17	24	55	58	53
54	16	84	83	64	33	88
38	16	71	38	51	89	48
16	80	47	18	89	76	27
100	95	83	22	40	84	63
99	34	60	62	70	35	82
82	74	78	30	23	46	16
95	29	96	20	75	71	46
74	51	53	28	37	35	56
34	29	83	77	35	18	98
30	25	94	97	37	41	83
76	85	17	86	22	18	46
68	99	91	87	75	66	56
35	78	84	25	53	71	34
24	60	47	40	82	39	34
93	28	16	36	83	17	88
24	96	36	40	38	51	50
30	10	84	29	13	49	94
80	68	91	23	16	62	85
74	49	42	98	49	70	64
95	95	31	96	47	11	99
89	52	18	24	59	47	96
31	39	23	36	14	85	55
41	73	30	23	14	57	58
51	45	15	44	82	38	97
26	33	73	60	26	58	73
75	98	71	52	100	64	53
62	42	96	94	32	34	57
13	56	98	78	44	97	44
68	93	19	73	76	88	14
47	55	36	15	18	85	70
68	32	42	56	22	23	73
26	47	15	36	20	82	95
81	23	55	96	42	50	88
28	67	100	10	13	30	28
79	61	51	90	93	52	42
76	73	28	86	24	39	39
16	36	75	87	69	54	99
27	87	86	75	62	38	100
91	45	12	12	91	55	74
10	61	12	83	29	23	68
87	98	79	51	62	40	96
68	86	50	48	25	99	50
40	96	74	93	95	25	41
18	11	34	35	91	62	34
77	96	54	75	53	34	10
25	75	47	67	89	39	75
42	80	12	48	15	100	32
53	69	28	91	52	17	50
14	16	60	71	45	21	32
97	67	99	66	63	57	71
68	17	51	35	69	44	29
18	29	29	64	96	45	88
19	39	43	16	79	23	13
58	76	19	90	20	28	83
24	64	45	35	58	100	55
64	100	84	76	92	52	62
70	67	96	53	95	34	28
64	30	65	12	50	86	43
57	55	69	20	11	77	72
60	45	61	68	37	35	97
12	11	25	61	15	85	18
53	15	62	33	19	67	40
94	15	39	22	82	62	25
55	28	41	26	77	38	67
10	23	70	27	40	42	98
97	31	29	10	57	55	78
82	73	72	69	83	12	25
39	56	39	29	50	30	40
58	28	91	22	50	43	58
73	89	61	37	99	13	96
90	77	74	89	24	66	97
94	51	89	75	62	85	29
29	14	42	83	50	37	11
96	90	16	88	100	56	47
64	55	33	29	85	57	47
11	86	77	39	10	34	35
53	44	40	49	71	77	99
85	81	25	68	85	57	97
27	95	86	17	20	49	23
99	90	85	64	100	51	52
93	58	28	52	26	40	70
71	84	60	66	83	99	14
48	96	76	75	83	29	86
61	16	50	10	72	82	27
37	96	26	76	59	23	60
41	38	80	73	71	85	21
11	74	73	97	21	29	24
70	38	79	87	63	62	73
27	81	11	19	56	98	98
91	100	64	44	82	77	26
85	100	46	98	53	83	99
22	70	21	66	52	29	84
93	56	46	55	36	17	69
54	36	97	13	80	90	64
58	98	52	86	42	98	48
83	100	73	71	90	85	35
83	69	44	79	72	42	84
93	19	83	46	82	27	78
10	65	34	69	84	35	34
46	60	12	79	72	72	41
72	66	12	10	27	77	94
46	96	81	75	64	25	41
21	11	40	46	73	68	47
25	89	18	35	22	96	52
38	23	13	13	80	61	20
86	46	100	21	42	42	11
100	30	97	85	99	80	21
71	79	20	21	53	52	97
57	14	17	14	43	27	85
80	80	49	97	92	63	62
27	35	38	97	26	11	84
56	64	87	47	57	22	61
73	57	51	29	44	92	80
41	10	33	98	12	66	100
52	12	25	47	33	72	34
15	100	20	49	72	62	40
51	70	77	35	45	24	45
36	36	23	56	74	24	10
72	62	46	19	75	57	54
38	37	56	64	81	87	55
41	25	23	13	21	42	17
29	61	51	77	44	41	95
63	81	68	61	31	98	23
42	41	17	18	46	34	77
36	88	55	99	43	64	71
99	89	34	55	17	100	95
18	27	40	49	10	56	92
35	80	22	47	23	68	85
44	31	99	67	15	35	87
83	59	15	53	26	67	25
73	29	60	23	11	16	75
78	19	88	16	91	21	47
69	50	84	99	35	70	30
65	38	14	91	14	13	29
78	91	19	55	18	77	98
33	11	73	63	29	23	50
60	84	94	50	86	24	99
35	33	93	25	40	24	73
34	42	61	76	85	93	23
88	23	73	54	54	64	65
34	41	56	61	21	70	68
25	10	23	90	23	10	56
30	61	52	35	67	67	63
63	93	11	57	86	25	45
78	77	98	40	58	73	99
62	15	46	45	90	76	66
28	75	85	23	44	32	34
19	74	84	23	14	90	67
88	96	35	19	43	31	98
34	95	56	86	31	88	38
10	69	51	56	13	95	86
67	46	66	96	65	95	83
93	49	57	75	88	69	98
53	32	26	75	16	69	36
98	56	15	95	17	48	21
71	90	17	94	47	94	36
97	63	94	100	90	20	21
31	44	73	73	37	45	90
85	57	38	70	74	83	81
37	71	27	20	36	83	98
50	74	95	39	100	28	53
66	14	27	76	33	29	96
59	70	99	96	44	67	21
23	72	20	34	54	86	71
69	67	12	29	35	68	68
36	66	52	45	74	86	65
54	93	47	21	74	81	31
100	94	57	90	90	54	55
51	83	12	82	58	49	20
72	11	79	30	14	35	54
28	15	73	31	95	40	95
47	59	11	35	15	23	73
31	68	16	57	46	35	17
97	64	14	64	42	34	20
75	29	19	11	44	86	86
27	30	31	81	74	100	30
12	50	21	63	73	19	63
19	48	27	60	21	78	22
28	74	91	12	61	27	16
56	100	43	73	57	65	78
18	14	38	41	54	10	99
47	59	18	23	50	77	12
42	89	95	100	23	58	47
38	59	81	14	66	28	63
76	18	100	36	20	44	32
79	74	53	79	58	79	50
42	23	72	39	50	80	33
15	85	42	60	23	58	63
40	61	62	88	31	95	35
93	10	12	87	22	95	49
92	29	43	27	14	72	95
92	55	23	68	64	21	24
43	34	77	91	94	99	78
33	11	64	64	99	72	71
96	94	77	16	42	50	91
62	76	22	70	60	93	61
53	79	62	85	33	21	84
12	68	56	41	20	41	75
50	34	40	21	11	93	100
74	93	47	75	50	95	23
87	95	74	20	91	80	29
49	93	72	39	55	87	72
19	98	90	46	12	36	36
85	10	52	32	21	24	95
29	25	24	60	88	61	26
13	62	64	86	36	86	21
80	92	78	39	76	48	25
99	52	99	92	85	37	85
65	61	63	19	38	86	16
13	78	55	94	57	39	67
70	64	62	18	30	70	69
22	25	50	42	17	54	51
87	42	33	86	59	42	33
17	45	21	81	99	25	98
64	51	81	86	45	24	81
67	65	62	46	37	17	86
34	23	70	98	100	41	16
50	25	77	16	99	13	33
42	62	42	94	35	50	26
46	57	45	22	14	34	44
45	42	68	96	41	58	82
86	13	87	12	27	90	58
40	25	61	40	32	39	78
96	99	44	29	78	65	28
52	60	65	15	51	74	52
37	40	81	70	73	92	67
55	97	12	67	95	75	24
63	58	64	60	100	53	44
27	10	73	65	89	68	72
44	95	37	82	88	58	35
87	20	84	44	48	69	89
42	86	20	100	73	33	41
18	54	38	69	42	59	87
96	57	17	62	34	94	12
17	87	81	100	42	20	60
57	44	23	47	82	65	86
22	15	30	56	95	19	32
84	75	54	88	87	76	15
80	41	77	37	94	98	10
73	63	35	38	31	99	37
90	70	71	60	53	22	30
26	72	73	41	56	74	48
35	87	86	65	52	59	50
47	21	73	15	42	100	95
12	65	27	77	68	30	88
40	20	83	97	64	55	40
86	100	77	49	59	52	47
17	44	64	93	43	20	29
93	39	13	39	24	52	96
68	33	92	22	36	39	63
83	98	81	84	72	67	94
52	78	20	83	81	26	33
74	86	91	87	32	100	81
54	64	51	90	70	40	13
14	52	24	72	23	54	98
31	28	38	73	60	41	92
29	29	56	11	62	69	17
77	27	96	74	55	77	10
52	20	58	31	95	23	89
81	31	36	91	100	50	30
15	28	20	31	12	27	79
18	11	20	14	24	67	90
81	60	54	17	58	44	35
21	89	70	27	62	87	55
36	90	23	95	79	45	22
99	78	69	46	32	11	26
19	26	23	95	22	36	78
36	42	34	65	68	63	72
43	16	10	97	16	71	64
95	22	80	51	77	82	47
88	94	23	55	67	82	49
32	52	23	64	32	57	86
67	61	94	54	95	80	21
74	18	47	77	81	18	71
94	91	20	83	28	62	28
70	99	21	51	91	46	16
69	74	45	49	48	23	92
83	55	83	51	79	88	74
54	16	66	43	42	62	91
11	33	39	23	68	80	42
44	30	85	69	83	43	94
90	38	32	61	90	21	79
49	82	51	78	48	36	13
17	80	24	70	28	27	95
46	21	59	89	63	67	23
76	53	24	31	19	26	11
75	47	81	22	53	12	83
96	80	57	44	78	62	40
56	32	70	56	85	10	81
68	86	21	13	34	85	58
76	47	66	14	62	43	84
86	57	75	69	96	58	10
83	93	49	94	63	86	49
81	64	90	16	77	78	97
84	38	90	58	70	39	15
63	81	52	55	41	69	19
83	26	87	12	32	12	94
66	91	75	83	75	82	40
97	63	36	63	77	95	46
91	45	50	37	79	15	43
11	65	25	76	86	28	61
14	26	77	69	92	32	23
43	69	48	22	31	96	52
97	88	28	66	25	28	86
53	47	70	84	40	97	84
30	50	87	54	82	15	14
41	72	80	63	88	44	53
63	18	13	99	70	92	45
24	39	67	50	10	71	34
62	57	13	33	10	96	23
64	96	46	15	67	58	11
59	17	20	65	55	65	57
96	10	100	92	28	88	39
42	51	73	99	93	86	29
100	54	70	49	29	18	92
96	71	84	50	18	36	20
21	26	33	22	53	17	55
94	27	19	21	39	46	83
99	59	98	61	25	78	44
45	93	80	55	72	55	20
65	53	45	56	47	31	100
30	47	99	26	96	63	90
89	58	16	91	48	13	51
81	93	76	83	75	93	38
40	24	80	61	32	22	71
43	63	57	17	68	75	57
43	91	75	37	66	21	67
88	69	59	12	15	15	47
14	48	50	70	85	69	63
59	95	46	42	45	32	27
36	76	86	44	97	58	12
47	78	57	32	69	35	71
63	52	51	43	58	55	18
66	45	22	72	20	20	87
15	70	40	23	51	31	39
91	98	37	18	75	82	67
27	89	68	84	30	68	19
93	45	31	51	60	77	83
58	88	28	84	15	41	24
24	75	53	30	74	64	85
51	92	85	81	44	97	51
98	74	32	31	85	91	92
11	69	61	40	16	80	22
70	22	70	54	85	69	32
61	98	69	29	43	72	20
99	15	50	39	89	40	33
28	53	32	73	24	46	48
87	10	92	32	44	27	74
14	10	88	95	88	68	25
52	93	50	93	27	20	19
37	83	23	44	51	30	87
69	81	27	58	20	86	31
86	72	78	33	47	53	56
89	64	48	94	66	59	36
36	71	76	75	64	20	76
68	33	78	56	61	21	56
100	30	32	27	42	13	15
38	74	15	38	75	83	13
100	67	71	46	13	19	96
36	92	68	62	62	37	91
44	42	53	63	61	93	84
97	39	86	79	25	18	27
12	38	96	69	93	31	95
80	67	96	51	40	82	95
