10	25	18	22	10	25
88	96	33	8	58	192
16	85	17	37	8	28
31	27	47	41	93	9
98	88	12	25	147	88
30	8	46	38	90	12
57	40	100	14	114	60
8	6	79	50	4	9
60	5	30	48	60	1
41	65	34	27	82	32
57	67	3	32	171	44
14	97	66	28	28	97
22	41	53	8	14	82
26	19	54	3	26	57
62	57	89	5	41	114
15	74	48	14	45	74
54	27	42	17	81	18
8	94	81	47	2	188
88	55	47	1	132	110
77	73	88	25	154	109
87	25	38	48	130	25
85	44	87	29	42	44
68	39	88	49	68	39
67	63	25	33	67	63
91	26	75	15	136	78
47	30	8	28	94	30
2	67	79	13	2	44
100	58	84	50	100	58
94	94	38	4	31	188
75	87	34	26	50	174
82	54	58	18	123	36
61	91	1	28	30	45
51	6	34	46	51	12
2	70	24	16	1	23
1	77	61	5	0	51
97	45	42	7	97	135
52	26	38	25	156	52
45	87	77	41	15	87
100	47	61	35	200	70
70	23	84	44	70	11
41	55	50	46	41	36
69	74	29	28	69	74
1	2	98	23	0	2
40	36	30	23	40	54
65	42	19	35	43	84
30	42	23	40	45	63
21	37	64	4	14	12
28	70	41	17	28	105
95	26	62	28	95	52
66	30	42	23	198	10
84	94	41	21	28	94
47	41	72	17	141	61
74	24	33	45	148	16
25	52	52	23	37	156
37	60	3	44	37	20
58	68	39	35	38	34
71	77	69	7	71	231
58	56	14	28	116	37
46	19	8	28	92	38
71	86	22	32	213	258
87	60	38	27	87	120
68	20	82	37	45	20
20	43	14	22	20	86
99	79	19	1	49	26
3	59	84	31	4	39
81	21	80	18	81	21
3	20	13	16	3	20
40	26	83	33	26	78
37	66	74	41	37	66
77	61	23	12	115	40
19	68	34	24	19	34
73	35	27	16	219	105
94	28	29	49	188	28
65	47	94	30	65	47
1	70	81	31	3	23
92	96	3	3	61	32
57	22	69	25	85	33
44	76	54	20	44	114
100	15	37	33	100	15
82	68	28	20	82	68
14	31	26	16	9	20
40	47	10	48	80	47
45	15	54	50	90	15
34	24	42	41	22	48
26	3	27	7	39	6
20	53	59	32	20	79
33	64	94	8	33	21
51	87	12	39	153	261
45	22	94	4	15	22
91	91	21	27	91	60
5	99	95	25	5	33
44	90	60	38	44	30
54	83	63	46	54	166
29	47	84	50	58	94
57	68	68	23	57	204
95	76	53	42	285	38
78	36	24	48	52	54
41	18	28	35	61	18
84	62	38	50	42	41
17	86	28	20	17	28
30	65	89	44	30	43
53	62	70	41	106	20
39	26	58	22	78	39
12	52	72	21	36	26
2	92	16	29	2	46
78	99	22	44	78	99
12	52	82	30	12	156
3	17	37	11	3	34
31	63	50	8	62	63
55	29	34	24	55	29
56	99	33	45	56	297
17	82	99	42	17	164
85	3	56	10	56	4
39	97	55	45	26	64
92	21	58	19	138	21
9	42	75	28	9	84
74	44	52	15	37	66
100	38	38	23	300	76
40	18	76	41	20	18
40	49	56	41	120	49
90	100	94	32	90	150
9	61	11	1	9	61
63	75	74	3	31	50
59	64	11	24	59	96
2	60	87	13	3	20
27	61	16	43	27	61
49	93	15	9	24	31
96	72	46	49	192	72
30	69	92	26	45	207
63	1	77	9	42	1
13	32	97	45	13	48
40	90	79	42	40	180
10	8	8	28	6	8
80	94	92	46	80	94
51	83	63	48	51	166
4	65	70	20	1	65
100	56	42	30	33	56
86	66	51	50	43	198
34	68	63	15	102	68
82	86	37	19	27	43
77	18	70	35	115	12
97	47	35	7	194	141
27	24	62	5	18	36
28	25	32	39	84	25
83	58	41	45	27	116
61	98	45	40	61	98
34	20	70	19	22	30
59	10	62	21	118	15
30	61	55	1	90	20
82	81	94	10	164	40
7	36	51	7	2	24
78	74	44	3	52	222
70	97	94	4	70	97
21	75	7	36	10	75
67	65	39	48	44	65
38	27	42	14	19	13
19	17	30	8	19	5
24	22	75	9	8	44
2	31	20	27	1	93
71	67	5	21	23	67
11	23	76	49	16	23
94	21	6	48	141	42
67	84	88	49	67	126
27	42	53	39	27	28
3	33	42	41	4	66
66	69	43	20	198	207
16	27	17	29	32	27
14	39	100	29	7	39
82	8	9	38	82	4
67	47	36	47	67	31
94	84	82	43	31	168
58	43	58	4	58	43
21	16	85	36	21	8
84	74	75	49	42	24
15	38	79	12	30	114
91	71	77	7	91	71
62	84	67	12	62	56
84	94	100	27	84	188
86	23	83	20	86	23
19	95	9	18	38	95
95	10	14	20	285	10
10	76	7	46	30	50
82	56	40	32	82	28
78	20	85	10	234	20
86	83	24	45	43	83
68	57	7	15	34	19
54	34	8	11	27	102
81	94	97	37	81	62
100	73	26	16	300	36
1	86	91	17	1	57
28	21	13	42	28	14
29	65	40	24	9	65
38	29	77	27	19	9
65	78	45	27	21	52
72	90	74	22	72	135
39	69	34	8	117	69
9	26	51	21	4	52
28	32	57	6	18	21
38	7	51	35	38	3
30	23	41	5	30	23
66	93	62	34	66	186
84	74	13	42	126	74
94	2	61	28	141	4
56	5	64	37	37	5
56	62	62	46	56	186
56	13	83	8	56	13
62	28	81	36	62	42
45	20	68	23	15	20
48	67	88	19	48	22
89	36	28	7	59	12
31	11	68	15	15	11
44	42	65	14	44	21
42	70	64	39	42	46
65	95	22	41	32	190
63	97	13	43	94	194
66	92	37	45	66	92
98	98	58	21	65	65
95	86	23	16	95	57
58	46	81	22	87	69
90	86	59	1	180	43
9	12	70	42	18	12
85	1	81	31	42	0
84	45	44	36	56	67
71	36	85	30	106	72
47	32	46	45	141	96
99	4	50	29	198	4
51	63	16	9	102	63
29	14	52	11	43	14
9	81	61	17	3	54
25	78	24	47	12	78
25	31	9	17	25	15
18	34	44	32	9	11
51	36	45	24	51	54
32	92	27	34	32	30
49	10	12	29	32	10
24	93	27	27	16	279
46	45	49	31	30	30
41	96	73	23	82	32
3	31	87	25	3	20
95	66	67	7	95	22
32	53	78	9	16	53
65	59	81	9	65	59
69	64	3	42	207	42
24	27	80	30	24	18
40	82	35	28	60	27
65	45	22	48	21	45
42	63	63	49	28	94
70	29	9	24	46	29
88	58	89	25	132	87
51	18	8	4	76	36
40	29	97	14	40	29
59	98	95	10	59	32
25	14	75	20	25	14
71	31	9	32	213	15
4	89	79	47	12	89
12	16	51	39	12	32
48	4	42	16	96	4
22	5	20	5	66	5
91	74	47	13	182	74
86	88	76	37	43	132
69	94	31	21	69	47
33	24	89	46	99	8
10	73	32	16	5	36
30	43	25	10	20	43
41	1	87	2	123	1
64	83	27	25	192	55
12	59	87	49	18	177
90	7	57	50	180	7
4	3	10	43	2	3
82	70	38	47	82	210
18	50	63	39	27	16
24	94	8	17	72	94
95	34	17	21	63	17
39	58	22	21	19	87
92	36	41	18	138	54
26	29	1	6	26	87
83	8	79	8	124	2
93	19	17	12	31	9
41	88	24	24	41	132
26	8	34	6	8	24
8	22	88	44	16	22
67	79	30	34	67	52
15	87	74	37	7	174
68	95	8	13	136	95
18	97	48	44	18	291
19	51	32	50	19	17
25	96	30	48	50	288
95	81	79	38	63	27
54	59	17	33	54	118
70	44	20	27	210	22
78	1	10	32	26	3
52	90	83	50	156	30
83	41	40	43	166	41
56	52	17	33	168	104
93	5	33	39	186	10
57	31	88	19	28	31
66	24	2	41	33	48
8	70	64	5	8	23
10	81	71	35	3	243
11	30	88	45	11	10
83	99	10	44	83	66
45	62	2	41	45	62
44	9	30	2	44	3
17	43	8	35	25	43
79	79	66	43	237	118
89	30	64	25	89	90
51	14	37	10	76	42
99	93	96	11	148	93
32	48	29	6	96	96
6	6	82	12	9	18
50	28	86	49	25	28
68	89	85	46	22	44
8	4	38	25	5	8
87	55	17	5	174	27
76	55	5	44	50	165
34	87	88	28	34	87
75	22	47	17	37	7
92	37	99	31	92	74
91	94	32	31	182	31
63	60	52	28	31	90
50	83	83	33	25	166
20	27	4	7	20	27
38	83	96	47	25	83
77	92	81	48	231	61
86	15	47	29	43	45
10	12	63	46	15	36
79	16	51	13	79	16
68	90	75	17	136	90
84	93	29	1	56	93
56	40	27	44	56	13
100	45	88	10	200	45
71	42	90	15	47	63
88	66	66	41	88	66
53	86	64	27	53	43
34	98	9	11	51	196
84	92	21	30	252	276
61	37	51	37	20	111
82	2	74	19	123	2
25	63	67	8	25	31
57	41	7	42	57	61
13	48	90	16	13	32
62	85	67	32	62	85
10	75	51	33	10	225
16	20	8	28	16	60
58	24	82	16	58	24
89	66	66	48	44	44
42	5	51	33	42	3
55	38	81	45	55	19
30	38	54	17	60	114
12	24	12	19	24	24
10	98	99	50	10	49
12	72	47	36	12	36
33	29	33	33	99	14
84	99	59	12	42	99
17	5	18	35	8	5
80	57	58	2	40	171
81	84	20	49	54	126
43	48	15	20	43	144
88	63	60	46	264	189
87	91	85	39	130	60
68	54	55	49	68	162
2	90	97	6	1	60
88	70	91	42	44	46
35	54	77	47	17	36
42	84	22	17	28	168
50	63	4	20	150	63
18	44	46	5	18	66
24	26	93	10	72	17
24	37	94	20	24	18
88	93	28	40	44	93
38	90	53	42	38	60
52	34	18	29	52	51
100	86	5	50	66	172
67	28	38	27	22	18
50	26	39	36	16	13
50	80	67	31	100	80
30	60	59	3	20	40
87	18	5	34	87	6
99	85	70	28	49	170
14	69	31	30	21	138
10	21	86	17	10	31
5	58	48	34	2	29
59	63	50	25	29	94
13	100	17	21	26	200
21	87	81	10	42	174
72	70	77	5	108	105
69	62	27	2	34	20
86	92	86	26	172	92
96	80	79	18	48	160
44	12	45	40	132	24
54	54	34	12	81	54
71	78	46	27	71	117
92	52	8	19	46	17
30	22	81	25	10	7
52	11	43	10	34	33
10	1	66	9	3	1
83	84	76	31	166	168
79	24	46	33	79	24
13	73	29	22	8	109
67	24	29	42	134	16
55	57	48	8	55	19
85	9	6	15	28	18
83	89	46	5	27	89
37	40	60	9	37	26
25	14	5	21	8	42
35	33	61	3	17	33
28	93	94	42	28	62
40	34	58	43	40	34
89	47	90	32	267	70
90	40	72	34	60	40
76	93	5	47	152	93
29	37	70	4	9	74
20	15	48	34	30	10
74	18	41	2	24	54
100	89	66	38	200	89
15	84	98	12	10	28
70	67	46	11	140	134
40	68	67	43	40	45
28	85	62	21	42	255
50	81	16	33	33	81
72	82	54	34	216	246
34	62	24	1	34	62
40	75	11	4	26	50
84	57	36	11	56	85
43	47	2	41	43	70
5	42	10	29	2	21
96	37	92	20	288	37
9	7	20	49	9	7
14	56	82	7	42	18
41	13	27	40	20	4
85	95	67	26	127	190
97	24	65	50	145	24
85	11	14	17	42	3
25	90	46	48	37	90
39	10	93	35	26	15
1	10	69	32	1	6
77	61	22	18	154	61
65	91	98	38	130	91
54	92	38	16	36	92
96	72	88	15	64	216
70	98	96	50	70	196
55	79	16	16	55	26
21	40	86	40	21	60
85	28	4	21	85	42
25	44	25	48	25	22
69	72	55	21	34	24
61	66	98	15	30	132
83	36	94	46	83	108
81	78	16	21	40	234
88	75	65	30	88	112
42	82	13	4	42	54
65	90	45	49	65	30
83	57	59	6	83	171
21	12	21	30	42	12
90	100	35	32	60	150
97	37	74	9	97	12
80	73	28	47	40	24
16	58	92	35	5	58
57	26	80	4	57	26
12	14	99	43	36	21
37	95	8	32	12	190
93	37	64	35	31	37
90	17	76	23	135	11
33	9	100	43	33	4
70	10	7	1	210	10
11	97	77	47	16	194
39	86	72	2	13	57
66	79	80	23	66	79
50	18	35	8	33	27
15	29	62	50	15	29
8	83	35	37	5	124
12	32	2	47	24	21
74	60	6	28	148	20
42	50	37	33	28	33
71	79	36	14	71	158
88	69	95	22	44	138
100	60	11	41	50	120
55	72	74	47	55	72
45	67	8	29	45	33
71	31	99	12	35	93
37	56	96	29	18	168
25	11	57	48	25	33
54	66	89	8	18	66
74	25	94	31	37	8
33	16	20	28	33	16
74	33	75	29	111	99
44	20	57	47	88	20
72	9	37	6	108	27
87	58	85	20	261	19
68	51	57	28	34	34
2	45	97	25	3	45
65	81	68	32	21	81
52	3	66	8	52	2
13	57	62	41	39	28
82	28	88	26	27	9
75	92	9	18	75	276
64	45	4	41	21	135
23	7	9	29	23	7
46	71	9	31	15	23
87	80	30	47	87	26
72	90	54	8	216	90
28	94	81	48	9	141
62	98	30	24	93	147
58	35	23	1	116	17
53	17	33	41	53	51
46	41	33	34	46	41
47	11	16	12	47	11
18	9	30	35	54	9
67	3	50	23	134	1
56	8	3	37	112	8
69	30	91	30	46	10
29	84	76	12	29	42
5	53	50	22	5	35
20	58	3	2	20	38
99	29	12	34	99	43
11	25	89	37	22	8
68	93	28	46	102	62
33	59	72	16	99	118
71	50	14	37	71	50
23	92	50	26	23	138
77	13	27	9	51	13
81	39	79	7	243	26
62	13	95	42	41	26
3	67	75	22	3	67
43	6	27	4	28	6
75	75	9	4	50	112
66	35	14	26	22	17
27	10	13	43	27	5
27	90	54	1	9	180
62	84	22	27	41	84
84	19	72	11	252	19
97	44	88	47	194	66
54	71	85	33	81	213
26	68	68	16	39	102
97	17	15	32	64	34
96	55	1	21	288	55
21	27	28	18	63	81
46	50	71	49	92	50
23	52	62	37	69	52
46	74	96	31	92	148
26	86	77	29	8	172
43	56	78	9	43	168
34	59	83	43	34	19
34	50	92	19	102	50
95	99	12	5	285	198
11	38	38	24	11	114
37	39	83	29	55	26
1	23	98	5	0	69
29	63	58	21	87	42
67	87	87	13	67	130
43	26	18	13	43	39
28	14	17	29	28	7
35	38	45	24	23	38
51	66	23	13	51	66
6	98	18	33	9	49
92	17	95	7	30	17
95	75	97	6	31	150
6	92	85	25	18	184
45	55	72	21	135	18
51	57	47	42	76	57
70	27	67	27	70	13
37	43	31	29	37	64
99	84	10	12	66	168
46	74	11	9	46	24
82	45	60	27	82	45
74	51	22	50	74	51
36	8	1	22	12	8
88	63	43	8	29	126
83	30	62	9	83	20
91	10	74	7	30	6
96	72	66	45	32	24
95	20	51	13	285	30
29	56	83	15	87	112
97	86	43	2	145	172
31	6	27	47	15	4
98	20	79	10	65	13
36	41	60	13	36	61
40	30	100	32	40	90
53	41	67	8	79	13
76	11	2	21	76	11
15	51	33	29	15	34
73	46	82	38	109	138
79	66	59	41	79	99
64	11	66	17	64	3
6	15	34	42	2	15
39	38	89	12	58	76
50	80	47	12	25	80
40	32	18	48	40	21
87	24	53	9	261	72
39	17	69	7	19	5
99	24	38	10	99	72
74	1	72	32	111	1
36	31	78	35	54	20
89	94	80	40	178	94
26	39	44	11	52	19
75	6	91	36	112	6
62	25	53	47	62	25
62	25	76	15	124	16
98	59	70	9	32	29
74	59	20	38	24	39
25	72	60	33	37	48
67	62	9	44	44	93
35	75	13	5	105	25
15	8	82	26	5	24
83	52	52	34	249	156
69	62	12	39	103	186
46	39	54	2	46	58
44	7	29	43	44	4
15	49	34	36	5	49
71	42	35	26	35	126
44	66	78	15	88	33
59	35	80	2	29	105
90	63	43	21	60	42
58	4	33	10	116	2
2	7	37	49	4	3
29	56	88	32	87	18
13	94	68	25	13	62
40	66	64	37	40	66
79	7	7	30	237	2
61	17	67	39	91	25
69	90	78	10	69	60
54	67	87	28	108	67
11	32	79	44	16	10
91	24	94	30	60	16
90	67	68	22	270	134
33	55	41	1	33	55
40	12	38	40	120	12
30	34	58	13	90	34
82	59	3	36	82	59
84	93	4	32	56	62
30	12	9	32	30	36
32	94	63	19	32	188
7	50	38	37	10	150
79	47	20	30	39	70
55	44	1	6	36	132
14	78	65	50	4	78
59	20	79	17	29	20
22	20	84	26	66	60
88	18	52	7	44	18
4	1	19	30	6	2
29	70	57	19	19	70
73	72	73	8	48	72
78	100	7	25	156	50
83	87	23	4	27	87
35	78	28	45	70	26
25	37	85	6	8	12
93	94	45	26	62	188
77	36	92	2	154	72
53	71	69	40	53	47
6	9	8	46	9	9
85	60	55	41	85	20
62	85	99	4	93	56
69	24	14	35	34	48
18	76	99	39	18	76
85	79	22	42	85	39
59	56	72	33	177	18
95	40	100	48	95	20
68	9	33	43	68	4
62	39	14	36	124	19
19	19	75	27	9	9
52	96	50	43	52	32
54	14	31	27	108	7
100	37	18	7	50	12
66	99	43	44	198	99
36	46	72	14	72	138
33	31	1	49	16	46
68	37	100	13	34	37
74	93	1	8	24	139
72	17	44	29	36	17
15	56	61	45	22	56
76	44	92	22	50	44
31	42	62	44	20	14
16	94	65	44	10	94
75	22	33	11	37	14
52	67	66	18	52	201
8	76	93	2	12	76
1	76	80	23	1	38
6	90	64	12	6	45
59	86	22	4	59	86
71	56	87	38	71	37
49	23	60	31	73	11
27	93	35	48	27	62
99	24	31	1	33	48
99	7	66	10	297	7
16	93	75	20	48	93
52	72	100	27	26	72
79	15	77	41	118	45
73	20	43	36	73	20
61	87	46	45	122	87
75	25	58	4	225	8
38	71	100	40	25	23
43	4	91	6	14	6
79	58	60	40	158	116
5	53	16	42	3	79
59	97	68	47	19	97
33	21	89	36	99	42
10	53	26	36	10	53
86	62	83	31	172	31
42	97	14	4	42	64
57	42	41	28	171	42
20	5	37	26	20	10
56	45	66	39	28	30
10	35	13	17	10	105
18	64	94	33	18	64
100	65	38	49	150	43
28	16	78	27	18	10
83	82	87	8	83	123
18	92	47	26	12	30
87	48	28	18	58	32
88	53	44	7	88	79
59	51	11	3	59	51
50	43	61	33	50	86
27	5	51	22	54	5
94	24	53	11	62	12
73	84	95	50	109	42
1	92	78	20	3	138
63	17	27	37	21	34
24	89	53	6	16	267
93	11	97	18	31	22
9	44	47	23	9	22
71	90	13	35	71	30
38	21	17	34	57	10
68	3	78	25	34	4
90	53	17	1	90	53
18	82	2	37	27	82
90	23	95	33	180	69
90	85	20	3	180	170
51	89	45	27	102	89
68	95	17	7	34	190
73	60	97	21	219	40
58	41	57	50	58	61
73	50	86	41	73	100
11	25	41	22	11	16
74	43	34	31	148	86
24	50	62	10	48	50
63	36	62	37	126	36
78	49	1	11	78	24
72	68	78	17	216	68
2	92	97	41	6	138
22	69	92	35	44	103
30	36	22	14	90	36
6	69	23	16	3	69
96	62	41	48	96	20
22	82	67	38	22	41
93	45	50	3	31	30
87	74	4	26	261	24
8	10	79	47	4	5
89	89	93	23	44	59
34	5	1	33	68	7
100	42	58	15	100	14
90	74	78	29	90	148
89	82	37	49	133	41
24	33	8	49	36	66
92	69	87	12	184	69
78	97	14	16	78	291
65	95	42	5	65	95
18	22	37	48	18	44
48	61	71	39	144	61
88	78	14	39	29	117
59	20	29	4	59	13
94	96	78	22	94	48
16	1	76	34	16	1
7	90	97	1	7	90
4	76	48	33	2	152
3	94	88	50	3	31
48	97	74	29	96	97
95	14	48	15	95	42
28	59	46	21	84	177
86	19	23	13	129	19
48	76	64	37	48	38
77	46	57	49	77	46
29	95	2	24	29	285
28	80	75	12	28	80
17	18	39	25	17	18
14	49	24	25	21	98
95	7	36	41	95	10
99	86	49	27	148	43
59	94	88	42	177	282
56	57	88	18	18	57
32	91	47	2	96	30
40	66	72	15	60	66
42	70	87	31	14	70
84	86	11	13	126	86
98	89	2	42	98	29
6	7	31	7	12	4
10	32	41	38	10	32
78	11	56	43	78	7
79	84	32	1	79	168
39	63	38	33	39	63
61	11	98	4	61	11
54	98	45	24	54	294
79	5	56	27	118	3
58	17	71	49	58	34
22	5	64	45	7	15
100	47	47	9	200	47
85	35	75	9	255	17
89	42	6	4	44	14
28	80	74	40	9	240
67	93	82	6	33	93
39	28	38	22	58	56
32	33	34	5	32	33
80	58	99	5	53	116
28	43	59	19	28	43
88	60	52	40	176	60
83	95	41	10	249	95
54	42	99	23	54	14
48	27	31	17	72	40
43	35	33	17	28	35
12	39	52	22	24	117
43	24	41	10	14	24
58	97	28	3	116	64
27	10	100	6	18	3
34	24	91	43	68	24
84	20	66	40	84	30
6	61	45	26	2	40
66	69	55	47	22	23
1	83	21	30	1	83
58	71	80	46	38	47
44	34	54	14	44	51
64	41	17	20	64	20
65	86	34	41	195	43
50	69	25	38	75	23
52	31	64	35	52	10
67	16	60	37	44	48
47	55	41	19	94	110
4	10	90	17	12	5
84	75	66	25	28	25
3	76	67	8	9	76
35	79	83	45	35	79
96	2	6	15	64	4
3	97	63	32	9	97
91	7	29	23	91	7
17	4	10	42	34	4
31	48	79	23	20	48
38	92	70	9	38	92
48	78	40	44	72	52
74	89	42	41	74	178
62	13	19	1	124	13
51	11	87	33	51	7
60	20	33	29	90	20
8	86	23	18	8	258
54	39	27	41	36	19
71	31	7	42	71	20
100	92	3	8	100	30
27	44	57	7	13	66
46	83	86	24	92	55
34	40	43	11	17	60
47	21	83	41	15	14
16	54	11	35	5	81
83	95	15	35	83	63
13	56	57	7	8	18
74	63	1	3	74	63
92	70	87	35	92	70
26	33	43	36	13	33
62	60	95	41	20	20
53	53	27	42	53	106
86	44	82	47	172	22
47	15	52	33	47	30
44	61	87	12	14	61
57	70	34	27	171	46
54	74	38	21	108	24
11	98	44	33	22	65
81	1	62	17	162	3
88	86	2	33	264	57
65	31	70	14	97	62
9	6	19	38	4	4
11	78	10	13	5	26
90	40	51	38	90	13
95	13	27	40	31	13
93	4	97	9	139	4
18	75	81	24	54	150
21	46	34	1	21	69
86	53	73	22	43	26
44	90	48	24	44	90
36	2	62	17	36	6
79	97	21	15	79	48
23	17	76	41	11	5
22	18	86	23	22	9
76	23	63	4	228	23
14	21	67	15	4	42
12	17	24	20	24	11
65	47	69	26	130	94
27	60	78	18	40	60
39	28	44	6	117	14
87	39	98	7	87	39
18	80	57	32	12	160
61	84	51	34	61	168
29	77	43	38	29	25
39	14	61	39	78	4
85	79	59	24	255	52
46	93	49	34	69	31
2	75	93	40	3	50
90	88	14	18	90	88
76	64	6	46	25	128
99	58	29	19	49	58
61	33	35	22	30	99
28	9	21	27	28	9
71	11	90	17	142	11
65	83	81	46	97	83
15	78	6	12	15	52
97	94	12	50	97	62
92	36	72	6	61	72
16	93	85	42	16	139
100	97	74	23	100	97
57	64	31	19	171	64
65	94	61	50	130	94
90	45	99	10	180	45
72	27	38	38	72	81
31	100	8	20	31	33
34	49	46	17	34	98
66	45	65	39	22	30
50	83	70	18	16	55
42	30	79	8	63	20
97	84	44	39	97	28
76	77	83	12	50	77
60	42	12	38	60	42
44	46	23	43	132	15
26	100	65	1	17	50
77	73	79	25	154	109
100	97	14	33	300	145
55	57	13	19	165	38
77	54	39	10	38	27
36	22	37	25	36	44
82	80	48	31	123	40
57	8	26	11	57	8
19	69	48	40	6	34
52	38	25	43	17	76
10	96	28	48	10	96
68	19	85	4	204	9
6	26	52	38	6	52
41	87	44	23	41	58
52	11	44	50	156	33
63	73	58	49	63	48
58	93	91	50	58	62
33	49	2	18	22	32
56	59	47	2	84	29
5	14	96	49	3	14
36	70	83	12	18	140
5	27	10	17	3	13
32	6	39	30	64	18
28	73	64	46	14	73
89	11	60	15	178	3
44	29	88	50	44	87
50	73	29	23	150	146
2	38	16	40	6	38
47	91	44	41	141	45
55	91	6	33	110	60
33	91	58	15	49	273
26	99	8	28	13	99
56	17	27	17	37	11
64	73	19	1	42	219
53	47	45	31	35	31
98	98	10	40	98	65
38	84	82	34	38	56
42	86	94	32	14	86
3	74	71	43	4	74
51	99	98	32	51	99
65	12	4	17	32	12
19	87	11	1	6	87
76	44	25	37	76	29
81	90	82	5	162	270
17	66	4	41	17	44
41	36	87	33	123	24
61	76	1	15	91	228
15	50	64	17	15	25
37	94	62	40	37	62
48	2	60	25	48	2
63	32	42	50	42	32
73	49	26	12	24	98
98	46	25	25	49	15
92	52	51	39	61	52
98	68	97	33	98	136
12	27	11	20	12	54
22	35	44	44	44	105
19	13	8	9	28	19
36	35	58	18	108	11
17	84	88	36	5	126
59	53	92	38	39	53
98	87	27	22	98	58
13	87	49	28	19	29
47	41	22	38	94	27
6	63	90	20	3	189
6	89	66	25	2	44
71	47	34	11	35	15
87	34	53	4	29	68
79	79	93	6	79	118
33	89	19	34	99	59
36	45	76	38	36	30
54	55	89	21	162	36
37	24	4	7	55	12
50	13	88	14	50	13
12	44	53	46	12	14
61	29	62	47	30	9
79	100	15	3	79	100
97	49	86	12	64	73
18	53	84	6	6	79
45	95	18	17	90	31
92	78	5	32	92	78
35	53	88	9	35	26
58	53	96	40	58	53
59	39	86	3	39	117
37	36	61	3	12	36
48	37	30	3	16	37
44	60	25	24	14	180
19	11	41	8	6	7
92	86	75	35	61	258
73	70	10	5	73	140
55	19	14	29	82	6
38	74	34	39	25	74
40	97	40	22	40	64
5	78	59	32	15	156
15	29	99	8	5	58
59	79	92	42	59	79
6	71	27	9	6	106
50	73	42	50	16	36
6	92	76	41	12	276
45	6	15	4	15	4
78	45	8	9	117	22
66	49	90	29	99	98
14	23	59	20	4	11
49	67	99	50	73	100
38	39	62	12	19	58
52	6	49	24	17	6
77	79	43	34	77	26
55	93	76	34	165	31
57	47	85	42	19	15
75	74	97	23	75	111
2	36	10	47	6	36
91	67	43	25	273	67
1	94	63	5	0	282
75	15	93	13	37	15
86	99	68	8	172	66
51	16	36	17	51	16
70	47	91	48	210	47
95	29	58	13	63	29
5	97	23	45	1	97
44	4	62	38	88	12
95	36	50	30	95	72
35	18	15	22	35	18
27	72	31	13	13	216
2	98	24	46	2	294
30	68	58	30	15	68
7	70	37	26	7	210
54	67	59	36	18	22
93	86	4	23	139	86
89	5	34	8	89	5
62	45	43	26	31	30
79	48	73	3	79	48
1	11	38	21	1	11
17	66	55	24	51	99
97	21	32	37	291	21
89	4	37	2	89	4
92	26	17	45	138	39
80	49	14	29	53	16
86	23	60	33	258	7
1	29	14	10	3	29
79	31	19	11	39	10
87	7	49	45	87	7
64	72	73	2	64	108
100	16	67	21	300	16
33	95	15	21	33	63
69	26	97	42	46	13
34	74	16	22	102	74
40	51	13	24	26	51
82	13	49	6	82	13
97	68	47	2	64	45
10	98	76	27	5	196
92	80	41	50	276	120
59	73	67	18	59	73
11	58	37	21	7	58
8	89	71	41	24	29
12	34	81	25	12	11
68	16	18	28	22	32
53	59	65	45	26	29
42	87	95	25	21	261
86	61	73	36	86	40
90	57	15	48	180	28
87	32	84	4	29	32
78	40	16	29	78	40
15	55	90	30	15	55
42	70	22	37	126	70
50	63	92	31	50	63
12	59	43	47	4	118
62	62	4	22	41	62
44	26	20	17	66	13
59	71	14	29	59	35
92	56	65	19	46	56
76	41	80	7	25	41
36	1	96	47	108	0
62	68	60	41	62	22
15	48	95	38	15	24
23	74	45	17	23	37
53	51	51	47	53	153
29	46	96	45	87	46
96	11	20	32	96	3
18	8	72	28	27	2
95	91	79	1	63	91
3	40	63	44	6	40
25	22	6	42	25	33
5	96	38	30	5	96
83	60	69	29	124	40
98	4	15	29	32	4
51	76	9	24	34	228
43	33	5	12	129	16
7	73	2	33	2	24
80	60	61	27	26	20
38	28	93	31	38	42
21	23	68	9	21	7
16	64	99	43	48	96
51	73	16	35	76	73
32	37	82	18	16	74
19	48	40	4	38	48
55	95	43	23	27	31
74	10	98	31	148	3
4	98	48	25	4	65
48	69	82	42	48	34
8	98	42	30	8	32
58	86	84	22	174	86
90	49	50	24	270	32
38	74	48	44	57	74
50	31	32	35	100	15
12	93	69	27	36	279
10	15	44	11	20	7
71	65	53	23	35	43
60	61	97	6	60	30
5	24	20	7	5	72
84	98	8	6	126	147
28	93	78	24	9	93
65	65	91	45	97	130
3	31	16	3	3	62
18	66	78	7	27	66
23	29	93	40	46	58
46	81	65	17	46	81
98	10	78	30	147	20
58	87	54	16	58	174
79	90	100	47	158	135
20	7	77	12	30	2
73	94	54	36	73	62
26	92	30	49	17	92
76	100	4	18	228	150
45	46	33	3	135	46
58	68	54	21	87	22
47	83	59	5	15	41
78	52	71	9	78	52
27	41	59	17	27	20
11	51	92	7	11	76
78	83	58	29	39	83
32	5	23	4	96	15
21	78	64	12	31	78
45	23	23	28	22	7
89	8	48	49	89	24
22	39	96	27	66	39
80	63	46	23	80	189
8	12	80	5	24	4
91	83	30	25	30	249
3	51	72	12	3	102
22	84	24	33	22	28
19	4	53	5	19	2
78	86	11	24	39	43
48	5	82	25	16	5
1	84	72	30	1	84
80	76	85	42	40	50
95	58	69	21	95	87
41	42	62	28	27	126
95	86	69	32	95	86
9	73	51	33	4	24
