22	137	73	20	54
59	4	107	7	27
25	130	33	101	108
140	86	48	93	121
122	74	106	141	27
24	60	113	140	126
61	78	58	144	11
145	1	94	73	115
64	147	150	2	27
63	24	97	76	51
112	140	45	85	128
25	145	49	123	71
22	41	76	94	18
138	68	134	104	123
128	26	90	11	137
124	36	64	52	147
76	125	25	109	110
35	132	22	14	39
95	131	93	91	141
76	99	146	27	88
52	123	38	71	137
74	84	95	11	37
73	130	11	117	80
32	14	70	72	86
30	39	87	92	75
113	100	3	102	105
118	144	3	36	49
84	138	21	130	44
103	131	88	47	35
4	18	146	5	126
127	85	95	13	89
125	57	20	139	116
81	37	41	87	36
142	87	143	39	18
125	96	142	141	82
42	132	59	139	117
138	116	60	150	54
25	88	119	74	115
5	80	138	11	106
136	36	12	28	28
22	113	61	17	130
55	108	44	37	137
17	112	16	121	125
56	106	125	103	35
7	148	117	29	88
44	54	112	141	15
46	109	72	18	143
126	103	140	59	138
148	50	13	48	107
111	53	11	8	8
26	46	133	51	16
144	66	60	126	50
24	136	41	105	81
93	134	47	113	132
7	78	51	31	41
69	134	134	98	25
4	64	29	6	125
33	141	42	96	46
111	13	121	20	28
116	31	138	90	5
136	93	88	136	78
8	71	69	105	135
8	27	33	69	68
38	9	134	65	37
93	122	84	110	72
24	100	6	59	95
47	91	87	148	5
144	21	24	46	97
145	9	41	106	128
39	110	14	139	37
40	146	9	38	117
127	73	110	111	5
112	34	58	14	92
97	74	39	90	147
55	140	14	67	5
67	64	21	143	55
75	89	34	78	108
28	32	102	150	124
94	117	11	24	112
141	96	64	104	3
38	82	75	134	68
54	121	6	62	111
7	3	27	81	87
54	127	143	142	121
2	109	103	13	35
77	23	55	42	10
111	59	89	140	119
113	128	124	41	92
65	40	96	148	35
100	81	96	45	116
74	59	46	126	131
137	4	5	148	36
118	122	102	20	3
29	86	148	25	39
115	65	3	121	49
89	144	99	133	49
32	2	136	73	17
8	24	93	80	133
128	80	36	74	106
43	34	76	128	106
54	50	76	32	24
110	75	28	11	149
116	95	3	133	141
80	72	81	139	133
47	123	29	9	61
134	150	23	111	107
12	48	104	125	80
125	12	27	38	62
84	53	109	114	148
85	137	134	115	76
76	66	21	80	77
98	115	99	138	85
70	82	38	24	33
114	17	133	123	121
48	121	22	140	112
38	150	98	119	8
96	145	110	92	22
40	20	53	3	85
127	18	95	53	88
68	80	74	145	25
139	113	108	60	50
102	42	108	50	95
19	55	140	60	149
41	69	114	58	88
15	31	104	148	147
6	144	26	90	86
10	9	118	7	122
132	22	101	15	117
101	1	97	118	70
30	134	3	92	51
106	86	107	33	47
82	51	94	127	100
25	138	97	103	66
103	102	27	86	129
139	74	40	138	41
1	72	96	97	11
150	134	77	100	109
19	71	144	67	68
85	131	69	123	107
29	70	102	71	84
20	34	29	130	85
109	125	22	44	145
82	15	108	125	149
89	36	134	137	120
128	108	81	72	77
19	101	26	146	127
129	76	134	68	56
39	25	127	34	125
109	146	6	113	33
11	122	143	71	56
127	150	33	58	13
43	42	39	118	112
35	86	94	118	115
141	68	80	68	81
22	119	49	41	33
124	56	18	24	84
87	68	107	38	41
62	65	39	96	70
70	142	69	41	146
10	63	117	62	24
18	94	122	53	70
6	27	86	131	8
108	7	9	73	138
10	145	116	18	61
147	79	122	111	134
64	73	71	18	46
19	51	10	55	140
124	80	4	101	62
48	146	131	51	10
47	143	137	32	120
55	99	58	10	26
51	57	84	145	23
83	113	111	23	17
120	99	54	76	19
11	58	76	20	93
129	134	90	149	50
125	88	112	85	55
21	27	48	16	93
95	137	124	43	30
46	100	67	31	57
49	24	92	61	102
4	70	22	95	113
118	118	87	105	18
140	48	127	73	15
146	107	82	67	97
16	136	12	54	150
108	132	97	136	1
72	100	43	55	37
7	31	80	79	36
91	11	142	26	100
15	122	97	28	6
28	107	22	107	58
56	110	7	81	115
38	68	141	85	138
139	16	7	107	145
125	105	40	76	43
149	33	89	133	67
45	131	87	92	102
11	77	135	132	120
34	35	41	39	6
55	63	110	35	32
99	131	127	7	144
29	73	34	138	66
32	63	82	104	63
11	36	43	2	44
50	92	28	14	111
69	138	108	94	15
65	111	4	11	88
7	3	114	114	39
75	89	102	21	97
8	142	66	136	80
14	115	127	113	74
133	7	44	149	91
136	111	103	143	150
101	34	95	33	100
38	147	11	7	65
103	33	9	15	129
145	108	134	110	75
43	72	80	147	16
23	50	24	68	42
21	136	140	30	51
65	39	41	132	23
129	40	134	57	132
111	118	118	141	84
29	95	140	91	99
49	108	72	14	92
10	15	37	108	49
56	116	148	4	92
32	40	59	76	125
1	78	87	92	35
94	123	57	66	11
60	119	34	115	146
86	12	58	38	110
103	118	77	49	87
43	58	50	8	37
108	89	87	123	45
63	126	102	78	43
125	95	71	98	46
27	7	76	42	121
147	72	150	99	135
59	141	62	94	90
110	106	26	105	73
138	5	117	11	48
117	17	148	52	8
72	28	49	39	89
7	103	36	60	105
111	85	12	78	58
111	4	47	103	10
125	58	137	118	139
32	1	148	30	59
35	18	59	59	16
28	41	31	25	32
67	3	125	13	147
10	144	72	120	33
66	50	70	1	102
30	103	96	50	41
24	127	82	5	101
69	124	132	64	80
104	50	10	123	140
128	27	70	51	98
54	71	51	27	53
84	44	54	75	123
84	120	77	33	13
91	60	42	22	3
146	14	92	76	40
13	112	68	1	92
24	21	74	65	82
99	70	110	36	84
64	60	91	138	99
97	28	80	110	17
45	72	44	120	93
45	7	95	115	21
35	117	79	18	52
22	148	86	108	90
3	98	60	6	90
55	83	90	87	118
15	111	79	57	105
149	88	102	100	36
51	30	93	137	101
32	133	143	75	122
60	27	29	75	56
105	8	17	144	65
79	55	43	31	148
20	90	110	33	15
97	128	59	49	150
65	91	16	53	42
59	55	139	139	139
113	55	76	76	109
114	39	107	125	143
135	128	23	133	66
70	136	34	119	111
82	43	45	119	48
117	64	55	87	20
113	83	47	8	125
104	148	65	67	112
7	34	12	108	134
12	40	82	143	54
48	145	56	62	39
29	131	21	51	37
36	19	17	115	59
34	131	144	105	107
75	6	36	7	35
142	79	3	21	65
94	34	43	32	14
65	74	62	19	16
47	25	44	57	122
68	31	117	69	141
37	150	132	31	48
37	37	53	69	135
48	78	31	115	139
144	130	66	15	90
88	122	107	103	119
138	65	84	11	107
96	18	36	145	148
129	98	2	2	9
80	96	99	101	60
21	125	147	24	2
37	29	111	87	27
14	82	77	124	17
119	5	96	6	72
65	22	137	115	1
24	112	15	58	71
144	149	124	3	145
18	52	84	8	77
76	28	29	14	102
58	4	95	82	38
40	92	59	54	57
86	47	77	38	101
53	62	150	113	145
66	50	9	149	78
42	51	134	36	101
112	88	36	17	60
150	53	86	88	131
89	84	100	104	84
62	75	47	21	29
71	42	32	127	31
50	129	136	110	30
17	60	80	145	46
30	49	22	10	126
130	78	137	87	37
38	15	1	149	117
115	124	143	63	38
123	26	98	122	81
114	35	42	62	122
106	130	1	149	70
110	118	83	92	28
79	139	114	109	79
88	87	147	105	38
20	102	141	23	54
132	56	101	63	146
72	105	32	120	112
93	95	102	136	4
1	27	93	142	116
116	116	141	35	11
44	48	32	132	144
60	97	85	14	108
111	37	141	108	43
117	77	132	40	58
135	55	139	99	98
12	84	50	23	20
57	150	86	71	73
21	108	59	102	52
147	78	42	131	91
124	94	149	62	49
43	81	32	41	64
12	98	126	66	77
124	65	44	69	9
130	121	81	108	148
37	128	73	30	8
108	107	36	28	72
132	118	27	144	129
75	74	65	75	77
33	6	121	114	123
78	27	69	13	116
16	25	137	68	70
54	115	114	43	123
112	82	132	75	17
61	91	38	69	87
61	80	134	147	118
39	82	99	23	52
28	143	93	113	26
60	114	69	74	58
31	140	104	48	114
19	44	29	69	7
77	129	140	20	62
90	77	78	127	28
22	15	50	61	38
90	47	41	63	70
26	45	42	25	61
107	143	45	47	134
19	148	37	123	91
110	85	124	78	46
131	41	8	143	73
143	109	65	15	18
145	43	61	20	18
15	103	86	85	148
95	3	6	36	12
136	95	68	48	56
128	149	92	19	42
9	67	33	48	2
82	81	68	1	61
70	32	96	114	2
116	134	142	86	59
65	24	132	54	37
103	84	56	16	89
95	130	27	86	40
62	24	56	28	107
150	109	47	40	66
35	45	25	136	9
116	97	120	94	90
71	38	32	125	37
108	148	38	95	69
51	13	16	113	50
51	4	132	88	123
47	150	123	121	134
73	89	114	100	84
65	104	100	148	59
66	27	110	73	100
114	132	26	41	136
145	27	9	114	96
94	10	120	28	26
145	52	106	113	62
58	89	21	137	53
69	99	109	22	91
115	139	29	91	41
87	46	124	95	72
70	11	131	33	49
93	111	82	27	85
81	142	147	113	91
98	70	124	95	146
133	147	95	65	67
144	97	22	7	127
42	72	42	64	85
57	22	57	105	96
80	27	123	92	122
50	104	16	28	91
112	133	61	146	53
133	92	123	146	101
18	17	6	86	150
114	7	22	93	119
123	126	81	94	28
119	141	46	43	43
13	147	61	26	5
78	31	26	141	148
11	27	97	102	47
92	28	22	66	146
140	73	148	55	119
138	115	139	98	54
51	121	73	94	131
71	129	58	22	70
7	53	94	19	53
108	49	90	88	55
140	125	27	53	11
44	71	28	70	124
38	48	90	96	70
70	68	59	52	100
138	95	115	99	147
70	34	70	146	45
13	126	42	40	84
98	104	64	53	142
91	117	9	64	114
24	57	52	71	64
104	49	128	117	107
1	5	136	93	132
24	101	97	26	134
143	135	39	40	9
128	57	118	149	108
6	135	44	43	26
73	69	124	33	135
130	39	33	46	92
105	35	42	64	6
124	20	116	60	87
128	43	133	85	104
83	111	97	104	11
108	121	116	102	86
134	10	70	8	83
123	32	103	51	51
141	144	10	127	38
14	77	62	113	75
106	96	127	19	11
149	12	22	133	70
35	86	148	101	74
123	111	34	99	127
52	147	24	142	58
126	75	142	43	27
108	78	97	21	70
58	14	5	67	56
112	73	122	85	18
39	89	40	113	50
15	80	35	78	46
47	108	117	77	145
19	76	102	129	65
30	20	53	4	74
143	7	117	72	123
147	35	37	80	58
61	62	53	112	65
96	25	88	11	68
51	72	139	79	19
74	20	137	113	51
6	80	114	112	125
91	11	145	133	111
37	121	91	5	23
108	64	80	143	113
14	22	26	37	129
26	89	79	30	45
48	11	14	143	33
4	103	38	14	147
134	109	104	139	67
57	137	117	128	148
19	116	5	82	107
19	88	12	13	53
67	105	105	31	133
9	144	51	88	94
134	115	7	3	19
117	91	25	62	146
60	55	43	75	126
87	16	126	77	135
75	16	86	13	8
96	54	38	77	89
120	103	25	33	1
148	85	129	57	33
149	49	126	72	55
132	61	14	113	37
92	67	103	130	54
70	62	150	141	112
82	144	106	83	35
111	89	85	50	59
138	134	136	110	19
124	17	79	125	107
87	85	44	112	83
110	77	99	121	147
105	83	28	140	103
55	23	80	28	12
23	75	15	24	74
84	55	73	90	40
132	124	114	91	63
121	57	50	37	125
52	85	136	28	122
126	37	36	43	27
105	146	64	116	22
87	116	138	72	104
149	66	101	115	139
15	145	8	133	139
141	11	46	109	23
111	114	41	60	141
141	101	77	20	81
17	47	105	85	24
9	143	55	131	145
72	49	59	50	41
29	69	135	119	20
104	25	93	135	119
52	18	17	129	143
10	59	56	29	102
36	89	97	54	129
28	25	20	59	74
134	5	63	134	93
121	135	41	45	105
35	31	90	15	7
82	70	36	126	26
106	14	122	114	48
5	33	106	135	70
67	32	101	146	29
142	8	140	135	91
133	148	139	92	54
137	62	35	32	19
8	48	130	60	131
136	93	79	77	60
149	116	102	24	127
150	128	68	64	1
80	52	48	37	137
17	136	22	101	73
42	105	86	29	126
7	97	10	81	21
76	111	145	95	10
87	91	26	74	18
82	108	109	94	86
28	35	142	99	20
71	136	115	9	53
82	26	87	145	84
9	10	69	45	85
123	86	91	106	18
10	33	114	97	6
68	118	100	141	86
78	66	74	60	146
119	136	120	149	147
105	84	58	94	33
59	79	110	100	148
22	69	87	146	141
30	42	4	132	20
5	86	13	136	88
68	83	125	92	121
94	22	131	20	66
145	46	82	89	78
19	83	70	101	148
91	110	39	51	16
66	53	107	104	128
23	53	50	18	6
62	70	128	126	87
118	143	17	94	17
125	17	6	23	16
77	11	76	119	1
38	33	140	1	52
117	38	5	78	37
18	84	63	9	11
102	141	17	38	54
21	8	21	132	62
94	15	143	130	111
53	48	101	31	76
11	134	66	116	33
143	116	145	126	131
90	48	21	19	112
30	143	150	66	68
58	25	141	52	135
76	50	93	74	24
85	3	114	34	13
105	100	105	84	108
81	109	132	86	105
101	103	100	105	70
83	72	110	36	99
19	46	37	142	100
33	145	134	19	130
107	130	150	95	143
26	114	57	61	31
144	54	74	81	95
140	42	21	33	11
34	95	50	133	3
109	71	95	106	33
11	119	30	23	123
106	100	60	11	28
122	148	147	119	120
63	111	47	1	50
20	118	103	132	94
95	111	46	17	18
124	11	15	41	138
75	89	137	108	12
36	146	150	139	125
15	130	33	72	112
132	76	62	68	36
57	24	88	61	118
82	116	113	130	26
23	20	33	139	112
89	123	88	47	113
150	105	143	127	41
18	37	132	105	137
28	111	143	104	31
111	32	135	88	61
30	43	30	65	93
72	18	111	95	75
18	142	143	119	126
134	18	45	113	58
42	23	95	18	148
105	3	89	103	67
116	112	74	82	112
10	66	101	110	19
148	80	15	59	1
122	70	113	100	145
93	136	50	26	39
84	63	80	69	89
96	144	78	96	142
44	82	82	54	44
44	138	131	82	97
93	125	98	78	55
126	102	18	59	131
107	122	46	117	98
148	18	63	40	45
143	35	126	93	26
71	134	30	11	14
86	65	29	45	25
140	134	14	42	42
123	51	133	147	38
78	128	91	121	141
45	83	149	84	71
48	122	115	110	30
43	36	21	18	117
86	105	111	120	92
7	124	102	96	112
101	63	99	13	115
103	19	148	2	85
118	94	27	110	23
31	32	97	68	112
143	75	113	32	46
69	91	120	113	35
106	102	141	73	87
19	92	46	127	122
101	61	121	117	99
43	51	102	100	143
143	134	68	48	150
69	121	20	98	78
10	22	44	36	111
81	38	10	3	119
104	25	135	114	61
70	68	133	75	124
138	104	83	141	55
69	14	41	74	1
73	32	44	60	1
21	46	4	31	118
74	63	144	94	19
138	86	53	139	38
66	69	50	29	125
103	47	143	29	38
113	69	43	19	123
64	79	39	25	67
53	54	27	93	65
119	139	34	29	9
140	94	116	65	89
145	40	33	89	128
45	25	20	114	82
46	64	134	27	35
149	19	134	5	24
60	87	53	72	80
16	139	114	55	18
119	85	26	125	51
60	64	40	80	147
124	28	60	150	80
144	131	127	119	55
9	52	150	121	34
131	43	142	5	33
43	33	74	140	81
88	51	36	62	13
14	136	33	98	84
62	90	147	130	14
67	103	88	104	54
141	111	121	107	118
70	6	107	105	60
20	97	137	117	89
101	37	106	135	71
7	94	6	54	86
25	28	23	31	134
47	116	59	22	90
45	85	5	22	77
61	148	107	50	110
136	29	113	92	13
18	13	37	117	23
45	64	11	49	96
83	76	138	135	83
111	59	105	70	116
78	42	22	57	127
100	87	134	97	37
123	47	108	53	138
70	113	74	15	3
5	103	134	126	12
149	1	108	66	11
136	46	122	56	51
69	21	114	33	110
141	81	31	47	134
79	66	102	6	94
20	54	72	55	131
135	12	9	42	93
112	141	85	35	148
7	126	14	69	12
150	92	149	146	20
69	132	107	6	136
92	89	145	123	147
60	17	109	132	56
50	56	62	3	48
83	112	67	12	108
2	35	8	57	74
52	68	71	50	12
108	24	77	57	130
7	50	1	115	76
1	14	149	118	65
21	50	23	128	65
130	22	86	8	132
55	50	133	16	94
110	42	143	131	123
96	7	110	57	6
149	52	144	117	148
129	98	16	100	150
78	89	82	101	63
19	96	91	90	69
75	52	112	104	78
74	52	109	105	100
111	111	129	146	24
128	70	94	135	131
82	111	138	60	124
84	60	109	95	101
22	10	143	17	129
64	76	80	89	135
49	76	73	1	129
102	63	94	59	120
9	129	35	109	94
24	8	23	27	94
14	1	48	78	97
67	75	66	96	125
90	57	50	76	49
98	11	136	22	106
44	12	73	140	117
46	60	111	27	3
36	140	100	95	1
86	90	104	58	96
112	42	93	32	18
23	33	73	33	34
128	147	59	86	132
135	85	142	146	13
120	125	81	103	27
19	103	88	100	84
87	68	54	60	75
141	106	102	139	127
21	80	135	39	52
47	44	20	29	133
78	14	72	29	74
76	59	141	140	13
102	22	123	105	17
82	143	92	132	139
138	20	73	104	75
20	14	62	25	29
30	4	28	8	101
110	48	99	46	42
60	142	105	5	6
70	126	134	3	85
81	80	65	72	71
113	54	110	96	69
93	109	14	108	33
106	26	38	2	117
128	145	139	101	110
107	30	110	46	75
14	58	46	145	51
126	127	82	56	82
64	95	82	82	29
31	115	65	2	32
149	41	8	109	39
37	143	38	77	7
18	9	111	78	38
137	17	29	43	119
81	33	98	26	16
44	124	142	119	106
98	54	83	14	25
56	121	89	80	54
36	12	33	32	25
60	150	107	31	3
73	62	37	32	56
6	101	132	106	107
6	147	45	103	83
140	44	115	110	56
58	73	100	79	24
78	120	46	108	66
86	55	91	50	133
111	40	87	135	120
143	60	6	92	103
28	111	55	82	115
78	125	114	42	99
7	124	40	115	44
106	120	49	44	17
114	46	29	56	13
90	50	97	97	62
4	105	128	148	82
44	73	38	52	63
25	150	91	70	25
147	136	33	88	72
143	150	36	110	105
89	59	69	28	74
140	8	129	103	46
29	25	80	66	29
56	127	42	27	11
56	47	84	41	79
72	87	82	26	135
41	144	33	3	118
64	130	74	87	123
29	62	96	15	8
85	141	11	131	46
56	30	83	9	68
147	30	82	4	4
5	110	52	17	51
30	69	67	70	54
42	89	3	22	3
49	41	95	47	15
24	51	96	136	12
143	46	62	60	10
68	59	33	1	146
42	73	149	144	109
138	82	9	117	92
21	128	131	121	95
121	19	34	32	5
137	110	40	125	59
87	70	132	64	40
17	49	5	82	142
122	117	68	114	98
80	33	125	81	46
13	121	108	43	73
100	2	122	124	136
60	116	55	146	119
47	86	146	86	40
150	114	15	3	75
118	13	113	143	15
53	137	92	48	55
46	37	35	26	72
34	146	3	14	124
111	49	58	47	35
106	27	141	120	59
48	72	55	117	18
121	73	94	10	39
131	46	55	100	90
10	63	30	97	117
37	29	71	17	58
35	109	59	62	86
14	146	65	136	54
114	90	95	40	113
97	41	66	36	18
22	61	46	120	3
29	68	104	12	49
98	8	75	42	145
84	88	111	118	132
5	146	92	65	145
61	97	50	41	29
32	16	51	25	86
131	95	85	82	78
89	142	108	1	24
133	96	18	115	10
130	60	149	49	75
4	150	56	30	15
61	126	80	74	104
88	93	77	50	42
89	42	34	134	116
40	12	115	55	107
119	3	40	77	74
95	78	25	56	22
64	9	100	10	87
104	14	95	45	124
98	52	88	129	54
46	67	111	26	96
87	10	36	96	59
138	131	39	58	143
34	56	65	100	64
44	138	27	129	127
124	123	130	26	131
136	59	33	106	81
102	145	97	64	6
1	62	43	18	43
46	78	63	116	48
16	95	102	66	30
90	48	7	59	63
80	90	56	39	9
49	39	83	48	59
112	143	131	95	36
24	34	132	30	21
137	60	140	97	139
81	57	117	13	44
28	65	61	74	6
61	46	9	11	98
95	117	41	13	148
7	72	49	128	93
24	82	134	29	64
108	63	29	108	73
34	42	48	20	55
8	41	56	54	16
138	48	108	96	39
27	1	62	56	106
135	29	29	127	32
45	126	116	14	68
80	134	67	40	147
2	137	21	126	27
38	146	112	53	16
102	36	71	47	34
108	67	34	105	133
31	67	27	145	10
127	145	94	1	149
30	135	99	101	148
117	16	56	125	69
134	73	11	36	90
141	1	1	97	140
68	28	50	18	78
35	65	35	106	76
121	62	56	34	94
5	78	27	109	86
85	11	111	131	108
57	84	108	142	126
95	116	86	90	89
132	59	65	57	34
57	21	69	109	64
13	29	57	66	35
113	59	98	52	120
3	91	65	84	96
24	13	81	110	24
2	44	67	107	63
19	102	95	145	150
30	61	127	133	78
3	135	141	22	139
137	70	109	115	81
1	118	59	55	92
144	145	94	88	150
130	9	60	72	67
63	108	19	59	75
79	55	63	94	131
115	12	74	89	95
150	70	20	73	42
130	40	113	84	22
24	125	133	84	135
16	35	120	150	57
104	57	130	117	25
22	63	34	148	53
128	141	8	28	113
31	7	147	40	51
14	18	4	26	123
32	102	5	137	23
112	119	85	125	19
126	110	116	4	81
129	131	129	53	125
25	40	142	21	70
135	68	130	46	99
75	137	119	22	92
136	36	38	149	30
127	48	65	73	3
23	60	128	143	66
56	16	46	28	95
18	54	134	75	89
2	25	77	134	113
62	99	143	138	4
80	108	109	11	31
11	117	43	21	79
83	3	44	39	103
138	51	104	31	83
57	99	148	48	135
30	47	25	129	46
119	129	143	16	112
119	117	113	45	24
16	86	51	68	77
96	14	18	37	56
70	87	137	64	88
19	132	106	124	137
32	68	139	7	146
33	80	116	17	8
45	90	121	19	33
100	26	36	19	140
96	105	12	117	4
29	36	13	18	88
82	53	87	45	27
82	38	123	111	11
123	104	68	22	89
78	30	27	49	148
122	51	24	60	57
131	29	93	89	87
65	60	133	8	3
79	116	124	13	125
2	94	22	105	67
27	107	48	135	11
19	91	93	148	92
128	86	105	7	62
133	142	54	22	141
112	82	32	51	109
145	125	44	34	91
109	44	91	107	83
66	73	131	111	101
126	33	77	44	55
8	23	80	21	121
76	85	35	82	74
1	129	47	34	86
20	136	23	101	25
128	131	96	142	95
61	19	81	88	101
124	58	30	30	22
60	25	148	51	30
8	117	123	130	44
86	34	148	93	72
80	7	95	97	90
35	43	26	106	97
55	106	124	39	38
31	7	135	55	8
129	60	66	113	87
70	35	59	109	55
72	115	108	72	43
95	13	97	113	124
102	34	137	53	136
95	135	37	40	47
130	115	138	6	1
104	105	40	116	25
127	135	128	65	143
11	16	41	143	9
13	124	90	36	84
20	145	125	132	37
10	109	115	46	149
11	105	64	92	102
98	116	102	122	6
148	19	58	134	60
25	39	70	67	32
56	97	14	114	145
108	24	94	107	132
71	117	21	3	109
70	128	140	98	16
90	60	124	36	125
35	135	108	113	4
45	143	69	58	142
125	73	75	126	35
121	19	53	17	50
125	91	100	116	53
79	10	78	17	55
45	60	88	50	137
84	30	82	55	68
32	65	77	129	38
115	9	96	90	71
107	68	89	146	26
128	84	113	116	108
76	5	51	140	23
7	28	133	55	15
130	25	14	37	48
91	1	14	61	126
110	12	121	6	67
120	71	111	68	56
140	47	142	121	14
115	47	56	23	31
102	112	86	69	143
136	110	135	103	147
61	141	52	51	124
49	87	58	71	12
32	111	2	88	92
67	36	55	41	96
143	131	131	22	124
84	59	122	129	24
66	131	36	114	131
133	140	82	75	137
1	73	119	115	15
107	18	100	3	107
42	141	58	86	66
129	51	67	127	116
73	22	81	96	150
62	139	104	64	25
4	70	93	127	27
19	39	42	143	47
95	92	122	111	46
88	7	50	73	14
75	10	142	64	10
55	29	8	33	75
59	12	96	92	23
94	108	69	30	89
6	54	35	96	50
41	63	49	44	118
35	55	2	147	58
52	144	48	20	42
117	72	34	95	149
129	4	80	84	27
120	11	50	43	63
61	10	87	126	140
93	80	140	23	99
96	61	114	49	21
8	112	103	122	131
65	90	33	108	85
90	143	44	83	122
116	98	4	137	89
83	19	63	82	44
76	45	146	92	128
109	15	68	21	66
27	59	150	120	112
119	118	63	127	118
72	123	132	1	87
109	107	142	60	91
102	124	77	131	55
112	103	14	38	127
113	72	145	132	19
38	107	101	115	34
51	62	40	87	136
87	21	17	50	79
123	85	86	83	18
9	39	91	133	74
25	5	40	43	105
124	60	25	120	117
85	98	89	129	60
146	49	135	60	90
54	74	80	45	92
5	121	128	85	86
127	131	95	145	83
100	41	145	117	130
119	93	116	5	45
65	73	114	111	75
87	147	32	51	14
16	69	105	3	20
28	13	75	101	38
142	141	112	116	107
148	27	37	116	42
111	94	137	128	84
26	107	78	29	99
140	138	69	149	106
96	126	40	81	115
37	83	143	49	26
64	21	41	134	90
93	48	27	101	119
93	24	89	41	128
32	60	21	30	101
10	31	18	102	128
98	77	15	137	59
63	109	63	8	107
81	105	64	106	103
137	114	2	113	138
142	124	129	146	49
54	122	22	13	120
116	80	62	114	84
81	59	144	46	86
41	11	135	8	141
19	41	45	145	65
55	31	111	1	90
42	130	115	26	4
147	32	21	146	109
49	28	114	63	90
12	9	114	124	39
20	5	142	47	39
119	27	89	101	132
2	23	95	96	148
8	121	97	14	66
109	103	91	123	118
5	84	48	104	95
5	7	19	76	106
75	141	115	46	110
10	11	51	28	66
145	57	100	83	75
47	148	93	21	121
88	49	77	91	100
127	121	21	55	107
99	28	96	43	50
42	92	54	68	83
20	34	101	32	143
17	131	60	100	20
81	52	127	61	33
118	102	68	46	20
66	61	61	127	74
5	25	126	88	123
142	77	138	114	65
29	35	100	115	89
149	52	30	96	56
35	91	71	125	124
143	4	30	104	120
43	91	16	148	97
19	51	87	138	141
41	76	29	61	5
92	134	89	104	27
52	50	15	38	2
18	71	106	125	93
114	19	92	15	102
63	83	125	42	101
67	129	19	94	8
100	86	56	122	143
37	64	25	27	110
85	64	44	41	109
93	61	16	57	67
80	105	6	86	148
35	127	77	76	24
57	41	130	54	120
116	62	144	125	21
34	42	61	134	3
67	124	33	60	49
145	46	16	24	148
28	14	47	61	101
141	20	86	128	22
130	80	12	28	15
95	54	25	133	10
89	138	117	29	14
125	115	106	7	109
85	82	60	5	17
17	37	7	97	48
14	121	8	30	112
20	66	117	89	137
81	75	140	62	25
114	54	121	42	7
33	129	148	106	130
104	130	15	122	43
120	75	43	108	109
82	45	22	54	14
148	75	12	101	85
86	1	61	12	84
112	89	26	108	55
67	106	136	45	135
71	126	40	103	65
54	124	100	58	61
125	140	84	143	130
73	104	137	66	57
120	101	93	57	91
31	14	69	29	108
150	142	112	54	127
137	150	50	88	56
17	14	22	147	141
129	146	81	103	11
67	33	54	106	94
50	111	110	19	69
112	95	23	21	6
107	133	106	138	3
79	83	8	132	49
146	71	49	86	53
38	75	22	67	51
132	22	44	142	32
2	120	101	43	14
97	30	40	110	137
17	96	79	10	121
144	34	33	19	149
30	10	38	36	90
80	32	94	5	64
114	85	56	143	68
46	113	19	148	144
123	35	35	7	19
102	53	40	24	134
6	80	97	103	111
61	97	111	16	90
102	22	124	95	41
12	38	87	87	77
4	22	142	110	147
17	39	113	109	103
126	17	97	77	41
33	24	136	111	88
19	38	7	51	69
134	77	103	58	42
31	134	73	38	46
121	67	1	72	3
3	53	61	95	13
121	65	8	55	35
26	107	95	79	142
134	133	11	72	43
92	103	120	88	65
15	76	65	139	49
11	136	50	13	86
24	7	36	96	141
129	106	132	60	75
68	11	89	33	15
45	137	72	140	79
48	31	87	57	143
36	36	73	130	35
12	27	58	31	103
63	148	129	131	97
55	89	87	98	45
150	26	98	64	65
125	42	109	37	84
38	34	128	112	96
79	50	109	57	93
77	30	57	45	136
116	70	16	19	33
52	73	74	77	147
134	17	78	92	36
97	21	16	122	47
53	103	138	75	63
53	79	11	89	46
39	51	47	111	90
83	45	109	77	128
112	103	29	31	58
39	108	79	135	108
20	137	76	150	122
60	96	124	75	149
12	13	37	48	127
139	39	124	1	35
112	4	38	80	45
52	12	69	144	43
16	105	135	136	56
114	91	11	16	82
22	142	103	14	112
147	66	33	59	58
32	104	108	100	53
52	24	117	21	88
79	98	18	97	81
50	69	93	23	91
28	81	31	97	110
24	92	52	44	140
25	149	63	127	142
26	43	7	40	22
10	90	40	124	116
60	91	133	93	145
141	8	55	127	141
136	128	86	15	133
131	134	36	63	27
66	47	106	36	94
69	83	98	3	25
68	8	121	73	4
7	61	5	108	50
94	114	5	25	48
74	125	148	92	45
149	119	37	149	148
124	79	94	128	45
48	133	112	37	139
10	67	10	105	76
5	67	16	85	1
9	35	118	118	63
70	4	63	138	36
127	77	57	72	59
105	114	103	4	23
99	62	52	35	129
55	114	87	58	38
40	15	56	108	132
93	2	36	143	128
69	82	120	144	69
43	116	84	102	78
144	145	73	73	17
37	150	20	133	12
48	111	131	51	76
104	72	20	46	35
33	21	54	73	150
112	67	108	105	137
93	99	65	85	68
12	129	134	105	120
47	44	113	71	146
146	16	69	149	106
92	29	150	134	36
34	72	82	125	132
106	47	65	97	91
134	138	113	103	83
16	125	1	10	74
65	96	95	139	87
131	123	60	29	93
4	23	67	133	130
75	62	16	57	100
35	77	5	51	84
25	87	12	122	94
98	54	75	43	117
135	140	67	22	127
14	108	141	71	6
19	28	131	109	69
15	90	113	52	93
13	43	90	109	146
